Region,Habitat,Station,Minute,Date,Start time,Start longitude,Start latitude,End time,End longitude,End latitude,TransectLength_m,AvWidth_m,SurveyArea_m,AvDepth_m,%LCF,%DCF,%CFW,%SEDIMENT+CR,%SEDIMENT, %CR,LEPNO,LEPWEIGHT,SYNNO,SYNWEIGHT,SIGNO,MORANO,MORAWEIGHT,CHIMNO,CHIMWEIGHT,HELINO,HELIWEIGHT,LOPHINO,LOPHIWEIGH,MOLVANO,MOLVAWEIGH,BROSMENO,BROSMEWEIG,HOPLONO,HOPLOWEIGH,PHYCISNO,PHYCISWEIG,PSEUDONO,RAJANO,ALLNO,ALLWEIGHT
Belgica Mound,GM,59,56-60,25/10/2009,20:13:37,-11.771322,51.454326,20:18:37,-11.773744,51.45437,168.15,2.32,389.44,978.01,2.6,24.8,27.4,71.6,NA,NA,6,0.52,0,0,0,1,0.61,0,0,1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,8,1.89
Belgica Mound,GM,59,61-65,25/10/2009,20:18:37,-11.773744,51.45437,20:23:37,-11.776076,51.45437,161.81,1.54,249.8,983.11,2.8,17.4,20.2,78.8,NA,NA,9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.8
Belgica Mound,GM,59,66-70,25/10/2009,20:23:37,-11.776076,51.45437,20:28:36,-11.778102,51.454281,140.84,3.174,446.25,990.25,8.8,23,32.2,67.4,NA,NA,2,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.29
Belgica Mound,TM,64,1-5,26/10/2009,12:30:39,-11.760157,51.436556,12:35:39,-11.760801,51.435541,151.87,3.58,544.2,953.86,1.4,2.6,4.2,95.6,NA,NA,3,0.19,0,0,0,1,1.06,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5,1.45
Belgica Mound,TM,64,6-10,26/10/2009,12:35:39,-11.760801,51.435541,12:40:39,-11.762755,51.43472,169.72,1.6,270.85,935.18,0,0,0,100,NA,NA,3,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.44
Belgica Mound,TM,64,11-15,26/10/2009,12:40:39,-11.762755,51.43472,12:45:39,-11.76452,51.43319,235.61,1.6,375.96,935.18,0,0,0,100,NA,NA,2,0.28,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.31
Belgica Mound,TM,64,16-20,26/10/2009,12:45:39,-11.76452,51.43319,12:50:39,-11.766602,51.431556,206.39,2.376,496.9,909.3,0,10.6,10.6,89.2,NA,NA,9,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.39
Belgica Mound,TM,64,21-25,26/10/2009,12:50:39,-11.766602,51.431556,12:55:39,-11.768838,51.430401,234.47,2.864,658.44,916.69,43,26.8,70.2,29.6,NA,NA,5,0.29,0,0,0,1,0.5,1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.99
Belgica Mound,TM,64,26-30,26/10/2009,12:55:39,-11.768838,51.430401,13:00:39,-11.770586,51.428919,196.9,4.63,911.98,916.7,3.8,46.4,50.2,49,NA,NA,8,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.33
Belgica Mound,TM,64,31-35,26/10/2009,13:00:39,-11.770586,51.428919,13:05:39,-11.773,51.427661,224.56,2.57,576.25,924.08,3.8,13.2,17.6,61.8,NA,NA,5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.25
Belgica Mound,TM,64,36-40,26/10/2009,13:05:39,-11.773,51.427661,13:10:39,-11.774221,51.426349,226.29,2.99,661.67,937.78,1.6,19,20.6,39.2,NA,NA,21,3.62,0,0,0,0,0,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3.64
Belgica Mound,TM,64,41-45,26/10/2009,13:10:39,-11.774221,51.426349,13:15:39,-11.776071,51.425328,165.95,1.22,202.01,977.12,9.4,47,57,23,NA,NA,17,1.8,0,0,0,1,4.6,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0,19,6.84
Belgica Mound,TM,64,46-50,26/10/2009,13:15:39,-11.776071,51.425328,13:20:39,-11.77736,51.423967,228.99,2,457.75,987.14,20.4,67.6,88.4,10.8,NA,NA,9,0.79,1,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.81
Belgica Mound,TM,64,51-55,26/10/2009,13:20:39,-11.77736,51.423967,13:25:39,-11.778247,51.422751,173.11,2.04,353.49,1004.3,5.2,76,82,17.4,NA,NA,7,0.92,1,0,0,0,0,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.32
Belgica Mound,TM,64,56-60,26/10/2009,13:25:39,-11.778247,51.422751,13:30:39,-11.778418,51.422883,64.82,2.32,150.13,1008.6,0.6,22.8,23.4,75.8,NA,NA,4,0.38,0,0,0,1,0.92,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,6,1.8
Belgica Mound,TM,64,61-65,26/10/2009,13:30:39,-11.778418,51.422883,13:35:39,-11.778237,51.422018,93.19,2.37,221.22,1010.58,0.2,9.6,9.8,89.2,NA,NA,1,0.16,1,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.18
Belgica Mound,TM,64,66-70,26/10/2009,13:35:39,-11.778237,51.422018,13:40:39,-11.778796,51.422151,145.03,1.84,267.4,1012.78,0.2,7.4,7.8,91.6,NA,NA,3,0.23,0,0,0,1,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.07
Belgica Mound,TM,64,71-75,26/10/2009,13:40:39,-11.778796,51.422151,13:45:39,-11.779512,51.42134,134.2,2.47,330.94,1017.55,0.2,2,2.6,97,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgica Mound,TM,64,76-80,26/10/2009,13:45:39,-11.779512,51.42134,13:50:39,-11.779603,51.420835,91.08,1.96,178.31,1019.72,0,0,0,99.4,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hatton Bank,LK,33,1-5,24/06/2008,09:20:01,-18.65798,58.729914,09:25:01,-18.658426,58.730118,88.99,3.178,275.95,788.55,0,27.2,27.2,71.8,NA,NA,7,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.15
Hatton Bank,LK,33,6-10,24/06/2008,09:25:01,-18.658426,58.730118,09:30:01,-18.660183,58.730973,147.2,2.256,332.03,786.69,0,36,36.4,63,NA,NA,8,0.33,1,0.01,1,0,0,0,0,0,0,0,0,1,1.92,0,0,0,0,0,0,0,0,11,2.28
Hatton Bank,LK,33,11-15,24/06/2008,09:30:01,-18.660183,58.730973,09:35:01,-18.662692,58.731514,152.6,1.786,264.37,783.9,0.4,69.6,70.6,29,NA,NA,8,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.37
Hatton Bank,LK,33,16-20,24/06/2008,09:35:01,-18.662692,58.731514,09:40:01,-18.663952,58.732581,142.26,2.262,327.34,784.21,0,52.6,52.6,46.4,NA,NA,8,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0.43
Hatton Bank,LK,33,21-25,24/06/2008,09:40:01,-18.663952,58.732581,09:45:01,-18.665017,58.73315,73.49,1.92,136.07,780.8,0,4.4,4.4,94.6,NA,NA,6,0.16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.16
Hatton Bank,LK,33,26-30,24/06/2008,09:45:01,-18.665017,58.73315,09:50:01,-18.666048,58.733684,111.94,1.886,219.31,780.8,0.2,33.8,34.2,64.8,NA,NA,4,0.11,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.12
Hatton Bank,LK,33,31-35,24/06/2008,09:50:01,-18.666048,58.733684,09:55:01,-18.667295,58.734586,140.08,2.03,294.95,780.8,0,84.2,84.8,14.2,NA,NA,6,0.11,0,0,1,1,0.07,0,0,0,0,0,0,0,0,1,0.53,0,0,0,0,0,0,9,0.71
Hatton Bank,LK,33,36-40,24/06/2008,09:55:01,-18.667295,58.734586,10:00:01,-18.669347,58.735205,118.89,1.942,235.3,780.8,0.4,96.4,97,2.4,0,0,11,0.96,0,0,0,1,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.11
Hatton Bank,LK,33,41-45,24/06/2008,10:00:01,-18.669347,58.735205,10:05:01,-18.670051,58.735707,83.24,1.952,159.24,782.35,0,86.2,86.4,13.2,0,0,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02
Hatton Bank,LK,33,46-50,24/06/2008,10:05:01,-18.670051,58.735707,10:10:01,-18.671931,58.736276,136.85,2.142,291.39,786.07,0,77.2,77.2,21.8,NA,NA,1,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23
Hatton Bank,LK,33,51-52,24/06/2008,10:10:01,-18.671931,58.736276,10:12:01,-18.672219,58.736235,28.11,1.785,51.57,787,0,94,94,5,NA,NA,5,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.28
Hatton Bank,LK,35,1-5,24/06/2008,13:42:01,-18.653844,58.743126,13:47:01,-18.653889,58.743045,121.44,1.728,196.79,830.51,0,7.8,7.8,92,NA,NA,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Hatton Bank,LK,35,6-10,24/06/2008,13:47:01,-18.653889,58.743045,13:52:01,-18.654421,58.742922,117.76,1.9,230.23,831.44,0,31.2,31.2,68,NA,NA,3,0.05,1,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.06
Hatton Bank,LK,35,11-15,24/06/2008,13:52:01,-18.654421,58.742922,13:57:01,-18.655144,58.74347,136.03,1.722,222.92,824.62,0,2.2,2.2,97.6,NA,NA,5,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.02
Hatton Bank,LK,35,16-20,24/06/2008,13:57:01,-18.655144,58.74347,14:02:01,-18.656157,58.74282,136.53,1.748,263.69,820.94,0,28.8,28.8,70.4,0,0,4,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.07
Hatton Bank,LK,35,21-25,24/06/2008,14:02:01,-18.656157,58.74282,14:07:01,-18.656502,58.742651,97.45,1.658,185.83,818.48,0,99.8,100,0,0,0,2,0.09,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.09
Hatton Bank,LK,35,26-30,24/06/2008,14:07:01,-18.656502,58.742651,14:12:01,-18.657653,58.742311,145.14,1.726,226.71,814.79,0,100,100,0,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05
Hatton Bank,LK,35,31-35,24/06/2008,14:12:01,-18.657653,58.742311,14:17:01,-18.657999,58.7424,138.43,1.586,223.35,645.64,0,100,100,0,0,0,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04
Hatton Bank,LK,35,36-40,24/06/2008,14:17:01,-18.657999,58.7424,14:22:01,-18.659631,58.741594,166.78,2.048,334.95,804.57,0,99.6,100,0,0,0,3,0.2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.2
Hatton Bank,LK,35,41-45,24/06/2008,14:22:01,-18.659631,58.741594,14:27:01,-18.660212,58.741901,124.65,1.958,242.03,802.4,0,79.4,100,0,0,0,2,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.15
Hatton Bank,LK,35,46-50,24/06/2008,14:27:01,-18.660212,58.741901,14:32:01,-18.661464,58.74196,92.07,1.65,151.73,798.68,0,99.6,100,0,0,0,3,0.09,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.09
Hatton Bank,LK,35,51-55,24/06/2008,14:32:01,-18.661464,58.74196,14:37:01,-18.662529,58.74156,105.22,2.112,219.6,798.06,0,99.4,100,0,0,0,1,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21
Hatton Bank,LK,35,56-58,24/06/2008,14:37:01,-18.662529,58.74156,14:40:01,-18.662614,58.741242,37.95,1.91,74.46,799.3,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hatton Bank,HK,36,1-5,24/06/2008,16:53:01,-18.525513,58.681285,16:58:01,-18.526377,58.681934,130.32,1.918,262.08,687.89,0,0,0,100,NA,NA,5,0.23,0,0,1,0,0,2,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.04
Hatton Bank,HK,36,6-10,24/06/2008,16:58:01,-18.526377,58.681934,17:03:01,-18.528948,58.682703,166.85,2.208,369.28,682.31,0,0,0,100,NA,NA,3,0.09,0,0,2,0,0,4,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.52
Hatton Bank,HK,36,11-15,24/06/2008,17:03:01,-18.528948,58.682703,17:08:01,-18.529609,58.682573,68.48,1.788,120.84,679.225,0,7,7,92.8,NA,NA,1,0.05,0,0,2,0,0,4,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.34
Hatton Bank,HK,36,16-20,24/06/2008,17:08:01,-18.529609,58.682573,17:13:01,-18.531258,58.682765,140.46,2.144,308.49,664.425,0,28,28,71.2,NA,NA,2,0.05,0,0,0,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.31
Hatton Bank,HK,36,21-25,24/06/2008,17:13:01,-18.531258,58.682765,17:18:01,-18.533851,58.683606,181.14,2.348,423.99,664.735,0,0,0,100,NA,NA,8,0.21,0,0,0,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.28
Hatton Bank,HK,36,26-30,24/06/2008,17:18:01,-18.533851,58.683606,17:23:01,-18.536543,58.684293,178.64,2.768,491.26,675.85,0,0.4,0.4,99.4,NA,NA,6,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.24
Hatton Bank,HK,36,31-35,24/06/2008,17:23:01,-18.536543,58.684293,17:28:01,-18.539196,58.68494,168.11,2.552,431.22,686.965,0,6.4,6.4,92.6,NA,NA,6,0.36,0,0,0,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.41
Hatton Bank,HK,36,36-40,24/06/2008,17:28:01,-18.539196,58.68494,17:33:01,-18.54167,58.68572,164.82,2.524,416.84,693.16,0,19.2,19.2,80,NA,NA,9,0.5,0,0,1,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.55
Hatton Bank,HK,36,41-45,24/06/2008,17:33:01,-18.54167,58.68572,17:38:01,-18.543899,58.686526,171.41,1.916,329.34,695.95,0,0,0,99.8,NA,NA,7,0.26,0,0,1,0,0,2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.4
Hatton Bank,HK,36,46-49,24/06/2008,17:38:01,-18.543899,58.686526,17:42:01,-18.544299,58.686586,33.87,2.25,76.25,699.4375,0,0,0,99,NA,NA,1,0.12,0,0,0,0,0,1,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.64
Hatton Bank,LK,58,1-5,29/06/2008,08:47:09,-18.563276,58.772349,08:52:09,-18.564165,58.771927,64.41,1.454,93.98,801.94,0,100,100,0,0,0,1,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.02
Hatton Bank,LK,58,6-10,29/06/2008,08:52:09,-18.564165,58.771927,08:57:09,-18.565204,58.771501,76.78,1.47,112.91,802.87,0,100,100,0,0,0,4,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.08
Hatton Bank,LK,58,11-15,29/06/2008,08:57:09,-18.565204,58.771501,09:02:09,-18.566261,58.771152,80.83,1.544,124.82,788.93,0,100,100,0,0,0,3,0.06,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.06
Hatton Bank,LK,58,16-20,29/06/2008,09:02:09,-18.566261,58.771152,09:07:09,-18.567198,58.77079,72.72,1.514,110.59,785.225,0,100,100,0,0,0,2,0.02,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.02
Hatton Bank,LK,58,21-25,29/06/2008,09:07:09,-18.567198,58.77079,09:12:09,-18.568099,58.770391,70.41,1.484,104.89,771.05,0,100,100,0,0,0,3,0.09,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.09
Hatton Bank,LK,58,26-30,29/06/2008,09:12:09,-18.568099,58.770391,09:17:09,-18.569261,58.770071,74.07,1.55,115.19,756.875,0,99.4,100,0,0,0,3,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.07
Hatton Bank,LK,58,31-35,29/06/2008,09:17:09,-18.569261,58.770071,09:22:09,-18.570084,58.769695,69.04,1.61,111.22,752.85,0.2,99.2,100,0,0,0,2,0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.03
Hatton Bank,LK,58,36-40,29/06/2008,09:22:09,-18.570084,58.769695,09:27:09,-18.570975,58.769418,62.71,1.392,86.63,610.625,0,99.8,100,0,0,0,2,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.03
Hatton Bank,LK,58,41-45,29/06/2008,09:27:09,-18.570975,58.769418,09:32:09,-18.571787,58.769104,69.33,1.51,105.05,776.91,0,99.8,100,0,0,0,4,0.06,0,0,1,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.15
Hatton Bank,LK,58,46-50,29/06/2008,09:32:09,-18.571787,58.769104,09:37:09,-18.572606,58.76875,64.16,1.532,98.15,782.15,0,99.8,100,0,0,0,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02
Hatton Bank,LK,58,51-54,29/06/2008,09:37:09,-18.572606,58.76875,09:41:09,-18.57333,58.768633,39.43,1.57,64.19,804.56875,0,100,100,0,0,0,5,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.08
